acidez_fixa,acidez_volatil,acido_citrico,acucar_residual,cloretos,dioxido_enxofre_livre,dioxido_enxofre_total,densidade,ph,sulfitos,alcool,qualidade
10.83562332360732,0.283562332360732,0.5471246647214639,2.01781166180366,0.059753183673743805,6.726038872678866,19.547922254642266,0.9978904155490715,3.293562332360732,0.912875335278536,10.58218833819634,7
7.807719327445911,0.3535623264087488,0.36360480316792115,1.7356232640874878,0.07113739584524927,18.214589119708375,37.78541088029163,0.9936605097211101,3.337082176058325,0.8821458911970838,12.984986112699902,7
6.89819273341762,0.34736445500632146,0.23323041085756557,1.7736445500632145,0.06350903633291191,15.0,28.0,0.9946585015008449,3.301679225813315,0.7186822275031607,10.809563191803631,7
10.5,0.24077926264620467,0.47,2.092207373537953,0.06646755758772281,6.0,24.0,0.997792207373538,3.1511688939693068,0.9038963132310234,10.996103686768977,7
12.063690413253418,0.33580953387945284,0.6698333157109575,2.3037300496392605,0.08819920727228318,22.618253884337893,42.236507768675786,0.9981228173554224,3.032365077686758,0.7105396892529686,10.82738082650684,7
11.057648198311565,0.3630756628089019,0.5590337355333821,2.730756628089019,0.08828824099155783,11.663445785111273,30.336554214888725,0.9984388879586339,3.230483132233309,0.7074074694244071,11.203865057866473,7
8.003283209385778,0.31934335812284453,0.3737710945847703,2.072138682309629,0.06052439425994965,4.655722635380743,10.0,0.9939731052602899,3.2906566418771557,0.5950843783390812,11.750843783390813,7
7.2,0.3722920675806887,0.41083172967724524,2.5302223653241045,0.07031237972579339,23.385396620965565,42.77079324193113,0.9942460059853188,3.3631237972579338,0.7701015607255234,12.167746420165427,7
12.349999999999998,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7
12.349999999999998,0.6388437198624968,0.694062456946424,3.6500000000000004,0.08879061768089208,6.65937543053576,42.34062456946424,1.0011875,3.029125051664291,0.7129687715267881,10.408749483357088,7
8.343583283058459,0.2852138905647181,0.5912833433883085,2.282284877236421,0.08105082981409206,35.651736320589755,107.95319603648215,0.9959250024643977,3.224398586811588,0.6874333132233833,10.969250150824626,7
8.24960374542934,0.3051981272853297,0.39936599268694495,2.452773781994616,0.07989697381162857,4.992074908586813,12.0,0.9944075756547093,3.2801585018282635,0.6905547563989232,12.601585018282638,7
10.860285728812329,0.36936478249914606,0.5370046502168715,3.2046910201033123,0.08677913609776297,10.692890358691939,24.0,0.9982484850674009,3.2224358789122265,0.9439335538037908,11.14009300433743,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
9.792301858154703,0.5173296303711414,0.5585966673340272,2.406335184814429,0.09179631488525844,29.936648151855707,51.746592607422826,0.9969846996363774,3.198235740258758,0.7676022217773151,11.650681478515434,7
10.215674530670258,0.4368650938659483,0.4258779490013469,2.011755898002694,0.07162698122681034,6.9608136733243535,20.0,0.9957031049593432,3.14,0.7872569571327048,11.1,7
7.6746161904853265,0.5522313333397285,0.18358920634311576,3.043978254012411,0.09284886031907433,5.417946031715578,11.417946031715578,0.9969580861905812,3.3992562222200906,0.7025383809514674,10.68512444440181,7
10.545387227871654,0.2547508490582874,0.42356613933277276,1.8518711175676041,0.07839403628462935,6.032419448479753,21.967580551520246,0.9976518711175676,3.20870322206081,0.9948128882432394,10.845387227871655,7
8.132839363452678,0.3621957824872131,0.3678042175127869,1.9739859416240437,0.06426014058375956,6.4520281167519125,12.0,0.9943126403553798,3.3541146578171364,0.6431552201521749,11.86162249340153,7
6.969388376923248,0.5434181963461069,0.06423470942308118,3.6500000000000004,0.07228065732693544,10.576529057691882,18.0,0.9964710214030772,3.393061162307675,0.6281123848077307,10.969388376923247,7
12.151017900687513,0.2497964198624971,0.4684260141874979,2.0294439148750127,0.07443147971625004,10.0,22.294439148750126,0.9986571253048127,3.018833174462504,0.7376663489250075,9.59796419862497,7
7.34870194783551,0.7199724450824161,0.014240754247419154,2.5848150849483833,0.0754555474515485,17.0,36.30369830103234,0.9959607396602065,3.4417781019380596,0.8036113137112874,11.95444525484515,7
9.23417612235018,0.30073408978801436,0.38098692649306837,2.0902528367050537,0.06595187469170395,13.0,26.46329551059928,0.995141215342871,3.286835224470036,0.8185318204239712,11.887846571290252,7
9.851075891768987,0.34,0.4014920756480219,1.4893828105957259,0.06421234378808549,3.2553794588449314,7.255379458844931,0.9946846772324693,3.1912768972942245,0.5678765621191452,11.489382810595727,7
7.150029608588989,0.28,0.35000460578050935,2.249990130470337,0.05300085535923746,35.749983550783895,100.75004934764831,0.993410701529978,3.270000657968644,0.48000592171779766,11.399980260940675,7
8.170816018515865,0.4106694370374616,0.23641216481412486,2.38054401234391,0.10228870419750255,7.838911975312181,15.58054401234391,0.9957205440123439,3.3267782395062437,0.7019142425922211,11.464435209875129,7
8.286711660720973,0.3033558303604861,0.3833558303604861,2.4132883392790276,0.07733558303604861,16.867116607209724,43.53153357116111,0.9946393250891854,3.321959505351125,0.7713288339279027,12.340539928651667,7
10.4,0.2905680022929396,0.5555173376644416,2.3618666921437734,0.08005680022929397,5.438133307856226,21.561866692143774,0.9988361067227164,3.2556186669214378,0.8539146600426188,11.024746676857509,7
8.367017801853237,0.32771937195806805,0.43101759177274424,2.6982460747379253,0.06369124612972667,3.76140314020966,10.0,0.9941087727775177,3.301368376825159,0.6737543454230626,12.632982198146763,7
8.543875823920198,0.31,0.4160077610049877,2.575891345930172,0.1125217074210973,6.359689559800492,16.0,0.9953204026365446,3.2587751647840393,0.7964031044019951,12.024108654069828,7
8.552018247910524,0.32260091239552624,0.409596350417895,2.560091239552625,0.07187890512536849,11.479817520894748,19.0,0.9944284310214478,3.1816145983284203,0.7152018247910524,11.852018247910525,7
5.705001459086765,0.5294998540913235,0.08385320724523362,2.152648689567561,0.05566765306682785,5.952944609615917,27.47647230480796,0.993581059475827,3.5009115158028457,0.7566173466586071,12.214116617115225,7
12.349999999999998,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7
8.267163736765282,0.4243584832055253,0.26152221997080705,1.7465672526469436,0.06286269010587775,4.60298242059169,15.465672526469437,0.9956870456254107,3.3558807031763322,0.8238210547644986,11.194625715589734,7
11.232737320963073,0.29489683572049236,0.44565337377021524,1.9524071665218456,0.07852407166521845,10.510316427950766,28.503438809316922,0.9982202476517644,3.1745529547888003,0.9155845975838767,10.495185666956308,7
6.6,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,7
7.902364825490689,0.33892905523527933,0.4108344622156518,2.3809459301962757,0.074,27.511824127453444,46.809459301962754,0.9952978581104706,3.3438108139607445,0.8710709447647207,11.983310755686965,7
9.080003022567627,0.30499924435809317,0.40900015112838134,2.1599758194589813,0.07219936526079826,10.199969774323726,24.0,0.9952559960706621,3.2660006045135255,0.8350022669257204,11.729995466148559,7
7.28557647479579,0.363046911422842,0.32160455890242107,1.9839544109757894,0.06162560292276842,14.893029406505262,27.94651470325263,0.994659351174472,3.225186323292737,0.7225120584553684,11.3,7
5.11243755093504,0.5953646257792004,0.003316680249344131,1.6792707484415992,0.0440829170062336,13.958541496883198,86.29020952181762,0.992630049959252,3.560414585031168,0.9362687347194878,12.90414585031168,7
12.349999999999998,0.2830571371180882,0.5705713711808821,2.345857056771323,0.08398713912675734,11.541429432286769,28.84714314409559,0.9996541429432287,3.123757117031397,0.9648429231419855,9.952856855904411,7
9.154699100028287,0.28774525952313607,0.47225474047686394,3.3128400690604156,0.08980791419017986,8.64509480953728,17.0,0.9957201648723475,3.239686726664781,0.6122753495203074,11.967642214305918,7
12.296001106408069,0.35302393804114807,0.4891360177025291,3.606800885126457,0.06682078318259733,5.172796459494174,34.956800885126455,1.0010221553878214,3.201727964594942,0.6647519026360899,12.004319911487354,7
8.255553105133266,0.3529292038230279,0.3761615047787848,2.061615047787848,0.07728274363187648,5.323230095575696,10.0,0.9947879756768151,3.2247477866194023,0.5529292038230279,11.426261066902986,7
10.279714385607507,0.3510142807196246,0.496223533525015,2.8996553769818316,0.07640571228784984,3.0,10.0,0.9960432890362606,3.1406302374106607,0.738321019567898,11.527277234535434,7
9.48605131554361,0.39339590128751517,0.49297744075382344,2.0451179604402636,0.08367918025750302,6.0,15.0,0.99625563285501,3.196464611867921,0.7005579473782556,11.8,7
8.65835779440237,0.4983460530892325,0.11082110279881491,2.5,0.08950088059848532,19.66686235521896,48.833431177609484,0.9974617478774159,3.3449970646717153,0.8533372471043792,10.658299087836681,7
7.700874561984329,0.3191704147258481,0.3464192903080937,2.605459769347253,0.08163318341096608,25.908295852741517,35.641929030809365,0.9937195652162297,3.2218340829451697,0.6065067465065266,12.509170414725848,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7
7.063818368507269,0.5791455105521807,0.1338362578458811,1.5936360524878854,0.065,15.0,23.361816314927314,0.995025126936687,3.4293636052487884,0.6353271420449119,10.432999657736675,7
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.9922475000000001,3.54,0.88,13.5,7
9.247503982622682,0.27155827438331515,0.38425119478680475,2.187216593328789,0.07134039380605234,41.54614159193021,68.02118141815703,0.9978386386286429,3.409364557455289,0.8588653539798256,10.404236283631406,7
6.827933951231934,0.8061552617867733,0.0541748130094476,2.244743284549834,0.05893092910568729,31.93092910568729,47.93092910568729,0.9953077505951278,3.502041567478696,0.577958432521304,12.182579479668398,7
7.315451074879354,0.5409868729870436,0.01875560909830054,1.7974248208534411,0.091995680132842,8.94849641706882,15.0,0.9951255789967793,3.3492274462560325,0.5856653941224297,11.02317661231903,7
6.603255006375736,0.8142676235654591,0.02032550063757367,2.6987793726090987,0.07203255006375736,16.99593124203033,33.99593124203033,0.9955075678898236,3.58,0.8891862484060659,12.293896863045495,7
8.91117423093547,0.34720644226613245,0.396647730719359,3.51060615251624,0.1074299268848419,12.0,24.05587115467735,0.9954715625189564,3.2316761346403204,0.7078219616548289,11.983238653596795,7
8.38926088752989,0.3615924889753706,0.30103715545671933,2.126296444320899,0.06941853776171689,12.474071113582017,30.26296444320899,0.9966290731119142,3.256296444320899,0.7641853776171689,10.30481821938068,7
7.518366308065995,0.6117858960884508,0.005459157701649889,1.5275494620989933,0.07755606271379474,13.362252689505034,19.362252689505034,0.9951895890317782,3.3517858960884506,0.519132419314849,10.272957885082494,7
10.5,0.24,0.4347084258060653,1.8882505548363917,0.07376414632266565,6.0,22.58833703224261,0.9976588337032243,3.1923498890327218,0.9705831483878694,10.858833703224262,7
7.865830917654316,0.31843259719870676,0.44156740280129325,2.729780653224572,0.10331034276743097,8.031348056025864,17.0,0.9972422568210558,3.325611272156379,0.771849505433275,11.047022084038797,7
8.99359099694749,0.35816210071225274,0.38752120040700155,2.2,0.07143166988807458,11.688030010175039,28.93590996947488,0.9952624412868741,3.2887181993894976,0.7843166988807457,12.412818006105024,7
8.206534973627273,0.1963036125762626,0.472501691074596,1.855973481745707,0.06594588010135859,41.021783245424245,89.95643350915151,0.9947521143936554,3.3185874711966163,0.6996766334678284,11.783696387423738,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
6.729215388988812,0.7415087475126132,0.07168615559552483,2.5546326873875866,0.07248455770870804,17.161519236236014,34.646076944944056,0.9951446576802808,3.5476961527527973,0.8883848076376398,12.493823083483218,7
7.466964655084494,0.2373908524953059,0.3780010392607965,2.1230405412194884,0.053208835726455184,38.556548850281644,94.88690229943671,0.993522578739078,3.2898264032532856,0.5476538457673682,11.742609147504695,7
10.5,0.24445152835142062,0.47,2.055484716485794,0.06867091701085237,6.0,24.0,0.9977554847164858,3.1566772925271307,0.922257641757103,10.977742358242898,7
8.262009038827449,0.28793303203908505,0.6075981922345103,2.533805463615366,0.07534063271792142,35.99162900488563,110.53638043713079,0.9954165230086911,3.184971035433267,0.6548036155309795,11.213972883517654,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
8.12407421396957,0.3357098322429697,0.40962968558782775,2.143981446507608,0.08698920231062696,6.0,11.853395178307974,0.9939480556604772,3.2731944339522823,0.625864192867681,12.443981446507609,7
9.459328318084676,0.5139978506077179,0.39,2.51865663616935,0.07180650187992504,21.0,57.05330467476957,0.9969776383663349,3.2775319720515546,0.7635341214438367,11.256663084346197,7
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7
8.56991133243715,0.5411394084789634,0.17747783310928708,2.9814987701892006,0.07423174875504104,17.418694582773217,38.41869458277322,0.9972588105945507,3.319065270861339,0.7693086207941252,11.365044333781425,7
10.035766226386803,0.34547445912043984,0.47041969653923027,2.141058443403299,0.0589799353785608,5.136861478010996,9.136861478010996,0.994779817757896,3.19041969653923,0.6749452374187904,12.072627704397801,7
7.2,0.3776071993727683,0.38957120250892663,2.7162519780468917,0.06871784018816951,23.119640031361584,42.23928006272317,0.9937729592558237,3.347178401881695,0.7355532040770058,12.672683940412993,7
7.615977767581506,0.2952662961263584,0.5853259225271685,3.354143507897402,0.04763314806317922,37.14497220947688,116.79292573899427,0.9929440247607652,3.0691712984205193,0.4815977767581506,12.157988883790754,7
10.4,0.33,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,7
9.963244504471486,0.31632445044714863,0.4267300135060844,1.8632445044714863,0.05791888738821284,3.8162225223574313,9.0,0.9947102155225407,3.164486675670723,0.6189733513414458,11.744866756707228,7
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7
7.77899931514152,0.444200136971696,0.233308991293312,2.12918188044168,0.07096091967508561,13.0,29.4163623911664,0.9967416362391167,3.314627453280872,0.697899931514152,9.845909402208399,7
8.38483272286818,0.34445000963892347,0.3970166313239473,1.6445000963892347,0.06567000578335408,18.518333012035885,37.48166698796412,0.9941707994602202,3.2763333975928233,0.8851833301203589,12.256000771113877,7
8.562201240987774,0.20488049639510983,0.41669813851833815,1.8433018614816619,0.06664591313085579,42.0,81.1578634913448,0.9957376099279023,3.4170817373828846,0.828421365086552,11.302390072097804,7
11.981355455370823,0.3706440944992338,0.48410168728593317,3.35508436429666,0.07160339707836347,6.179662542813361,34.70508436429666,1.0000587104043455,3.211796625428134,0.6924407199273674,12.029491563570334,7
5.7228310625314895,0.527716893746851,0.08710448787338926,2.172575893417547,0.055741069081012014,5.994896617721151,27.497448308860577,0.993589030357367,3.497869995215216,0.7529465459493991,12.201531014683654,7
7.503696965177082,0.293394949419618,0.5478989883923606,3.237184338726127,0.04669747470980903,37.004621206471356,114.73444436157983,0.9928586445672701,3.0925631322547744,0.4703696965177082,12.101848482588542,7
9.595122951181235,0.3973780737795308,0.5129574795669506,2.5258388833662035,0.08885368853543703,12.0,28.434451844488272,0.9957897269472049,3.256966444665352,0.75,12.208993339960555,7
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,0.9999999999999999,12.0,7
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
9.314263487397493,0.3085705394958998,0.43571161848769935,1.7428838151230064,0.06285767630246013,9.57147302520501,24.0,0.9959670663966473,3.2485736512602505,0.8371441907561503,11.100062235287014,7
10.4222921582732,0.29180522781786633,0.42,1.8518052278178665,0.075445843165464,6.259026139089332,21.481947721821335,0.9970974892901667,3.1918681702637466,0.9456045107912403,10.8777078417268,7
9.703177756775428,0.4500531065816571,0.3991537499430856,3.6500000000000004,0.08606877941243428,9.301584559325715,45.83597426554286,0.9995859807441358,3.3078304044636573,0.7606877941243428,10.383597426554285,7
9.598743598190378,0.49455807037533867,0.5381022633378048,2.4177209648123306,0.08963301668565717,29.822790351876694,51.29116140750677,0.9967774784404155,3.21303725425603,0.7812651577747969,11.741767718498645,7
